,Motohours total,Motohours idle,Motohours 900rpm stop,Motohours driving,Motohours >26t,Distance [km],Distance >26t [km],Fuel consumed [dm3],Fuel consumption per distance [dm3/100km],Hourly fuel consumption [dm3/h],Hydraulic energy [kJ],Compaction hydraulic energy [kJ],Max overload >26t [t],dzien
Selected day,3.4,1.2,0.4,1.8,0.0,58.4,0.0,22.0,37.6,6.4,24535.0,13327.2,0.0,2021-09-22
