,Motohours total,Motohours idle,Motohours 900rpm stop,Motohours driving,Motohours >26t,Distance [km],Distance >26t [km],Fuel consumed [dm3],Fuel consumption per distance [dm3/100km],Hourly fuel consumption [dm3/h],Hydraulic energy [kJ],Compaction hydraulic energy [kJ],Max overload >26t [t],dzien
Selected day,6.0,2.4,0.3,3.1,0.0,78.0,0.0,32.0,41.0,5.3,24087.0,9389.1,0.0,2021-09-01
